person_cluster,area_name,variant,observed,expected,standardized_residual,area_total
John / Jaan / Jussi / Hans,Tuusniemi,Hans,0,0.7799304520615996,-0.8831367119883532,5
John / Jaan / Jussi / Hans,Tõstamaa,Hans,0,0.7799304520615996,-0.8831367119883532,5
John / Jaan / Jussi / Hans,Varkaus,Hans,0,0.7799304520615996,-0.8831367119883532,5
John / Jaan / Jussi / Hans,Kihelkonna,Ants,0,0.789865871833085,-0.8887439855397531,10
John / Jaan / Jussi / Hans,Kiuruvesi,Ants,0,0.789865871833085,-0.8887439855397531,10
John / Jaan / Jussi / Hans,Kursi,Ants,0,0.789865871833085,-0.8887439855397531,10
John / Jaan / Jussi / Hans,Lihula,Jussi,0,0.789865871833085,-0.8887439855397531,6
John / Jaan / Jussi / Hans,Põlva,Jussi,0,0.789865871833085,-0.8887439855397531,6
John / Jaan / Jussi / Hans,Tammela,Ants,0,0.789865871833085,-0.8887439855397531,10
John / Jaan / Jussi / Hans,Varbla,Jussi,0,0.789865871833085,-0.8887439855397531,6
John / Jaan / Jussi / Hans,Märjamaa,Juhan,0,0.7913561847988078,-0.8895820281451328,27
John / Jaan / Jussi / Hans,Ambla,Ants,1,2.369597615499255,-0.8897247856026081,30
John / Jaan / Jussi / Hans,Helme,Hans,4,6.239443616492797,-0.8965348998694248,40
John / Jaan / Jussi / Hans,Lüganuse,Other,1,2.4003974167908595,-0.9038778119359191,8
John / Jaan / Jussi / Hans,Muurla,Other,4,6.301043219076006,-0.9166816685834165,21
John / Jaan / Jussi / Hans,Kitee,John/St John,0,0.862394436164928,-0.9286519456529061,8
John / Jaan / Jussi / Hans,Leppävirta,John/St John,0,0.862394436164928,-0.9286519456529061,8
John / Jaan / Jussi / Hans,Urvaste,John/St John,0,0.862394436164928,-0.9286519456529061,8
John / Jaan / Jussi / Hans,Tarvastu,Other,8,11.101838052657724,-0.9309399666156799,37
John / Jaan / Jussi / Hans,Karula,Ants,0,0.8688524590163934,-0.9321225557920982,11
John / Jaan / Jussi / Hans,Martna,Ants,0,0.8688524590163934,-0.9321225557920982,11
John / Jaan / Jussi / Hans,Narvusi,Ants,0,0.8688524590163934,-0.9321225557920982,11
John / Jaan / Jussi / Hans,Nurmes,Ants,0,0.8688524590163934,-0.9321225557920982,11
John / Jaan / Jussi / Hans,Torma,Ants,0,0.8688524590163934,-0.9321225557920982,11
John / Jaan / Jussi / Hans,Vuole,Ants,0,0.8688524590163934,-0.9321225557920982,11
John / Jaan / Jussi / Hans,Rõuge,Jussi,1,2.5012419274714355,-0.9492330155128185,19
John / Jaan / Jussi / Hans,Kuusalu,Juhan,0,0.9085941381023348,-0.9532020447430518,31
John / Jaan / Jussi / Hans,Kullamaa,Jussi,0,0.9215101838052657,-0.9599532195921142,7
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Jussi,0,0.9215101838052657,-0.9599532195921142,7
John / Jaan / Jussi / Hans,Vaivara,Jussi,0,0.9215101838052657,-0.9599532195921142,7
John / Jaan / Jussi / Hans,Heinävesi,Other,2,3.9006458022851467,-0.9623497388212584,13
John / Jaan / Jussi / Hans,Kangasniemi,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Lihula,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Pielavesi,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Põlva,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Ranua,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Renko,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Suistamo,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Varbla,Hans,0,0.9359165424739195,-0.9674277970339283,6
John / Jaan / Jussi / Hans,Karksi,John/St John,4,6.467958271236959,-0.9704076412162925,60
John / Jaan / Jussi / Hans,Sangaste,Jaan/Jaani,1,2.5509190263288626,-0.9710481994660276,13
John / Jaan / Jussi / Hans,Türi,Jaan/Jaani,1,2.5509190263288626,-0.9710481994660276,13
John / Jaan / Jussi / Hans,Häädemeeste,Ants,0,0.9478390461997019,-0.973570257454336,12
John / Jaan / Jussi / Hans,Kõpu,Ants,0,0.9478390461997019,-0.973570257454336,12
John / Jaan / Jussi / Hans,Palamuse,Ants,0,0.9478390461997019,-0.973570257454336,12
John / Jaan / Jussi / Hans,Vuokkiniemi,Ants,0,0.9478390461997019,-0.973570257454336,12
John / Jaan / Jussi / Hans,Mynämäki,John/St John,0,0.970193740685544,-0.9849841321998766,9
John / Jaan / Jussi / Hans,Pöide,John/St John,0,0.970193740685544,-0.9849841321998766,9
John / Jaan / Jussi / Hans,Hartola,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Hauho,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Hausjärvi,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Joroinen,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Kontiolahti,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Lempaala,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Liissilä,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Maaninka,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Muolaa,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Pudasjärvi,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Savonlinna,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Somero,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Suonenjoki,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Tuulos,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Tuusniemi,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Tõstamaa,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Varkaus,Jaan/Jaani,0,0.9811227024341779,-0.9905163817091457,5
John / Jaan / Jussi / Hans,Tarvastu,John/St John,2,3.9885742672627917,-0.99571024049702,37
John / Jaan / Jussi / Hans,Paistu,Juhan,1,2.6085444610034774,-0.9959417715544593,89
John / Jaan / Jussi / Hans,Hattula,Ants,0,1.0268256333830104,-1.0133240515170903,13
John / Jaan / Jussi / Hans,Heinävesi,Ants,0,1.0268256333830104,-1.0133240515170903,13
John / Jaan / Jussi / Hans,Ilomantsi,Ants,0,1.0268256333830104,-1.0133240515170903,13
John / Jaan / Jussi / Hans,Puhja,Ants,0,1.0268256333830104,-1.0133240515170903,13
John / Jaan / Jussi / Hans,Saarijärvi,Ants,0,1.0268256333830104,-1.0133240515170903,13
John / Jaan / Jussi / Hans,Türi,Ants,0,1.0268256333830104,-1.0133240515170903,13
John / Jaan / Jussi / Hans,Lüganuse,Jussi,0,1.0531544957774466,-1.0262331585840747,8
John / Jaan / Jussi / Hans,Urvaste,Jussi,0,1.0531544957774466,-1.0262331585840747,8
John / Jaan / Jussi / Hans,Risti,John/St John,1,2.6949826130153998,-1.0324933514795633,25
John / Jaan / Jussi / Hans,Karuse,John/St John,2,4.096373571783408,-1.0357832849839275,38
John / Jaan / Jussi / Hans,Kihelkonna,John/St John,0,1.07799304520616,-1.038264438958669,10
John / Jaan / Jussi / Hans,Kiuruvesi,John/St John,0,1.07799304520616,-1.038264438958669,10
John / Jaan / Jussi / Hans,Tammela,John/St John,0,1.07799304520616,-1.038264438958669,10
John / Jaan / Jussi / Hans,Äksi,John/St John,0,1.07799304520616,-1.038264438958669,10
John / Jaan / Jussi / Hans,Heinjoki,Hans,0,1.0919026328862393,-1.0449414495014728,7
John / Jaan / Jussi / Hans,Lapua,Hans,0,1.0919026328862393,-1.0449414495014728,7
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Hans,0,1.0919026328862393,-1.0449414495014728,7
John / Jaan / Jussi / Hans,Pöytyä,Hans,0,1.0919026328862393,-1.0449414495014728,7
John / Jaan / Jussi / Hans,Ruovesi,Hans,0,1.0919026328862393,-1.0449414495014728,7
John / Jaan / Jussi / Hans,Sakkola,Hans,0,1.0919026328862393,-1.0449414495014728,7
John / Jaan / Jussi / Hans,Rapla,Ants,0,1.105812220566319,-1.0515760650406223,14
John / Jaan / Jussi / Hans,Saarde,Ants,0,1.105812220566319,-1.0515760650406223,14
John / Jaan / Jussi / Hans,Karuse,Juhan,0,1.1137605563835071,-1.0553485473451447,38
John / Jaan / Jussi / Hans,Suure-Jaani,Ants,1,2.764530551415797,-1.0612519110942706,35
John / Jaan / Jussi / Hans,Võnnu,Jussi,1,2.764530551415797,-1.0612519110942706,21
John / Jaan / Jussi / Hans,Saarde,Other,2,4.200695479384004,-1.0737405425890048,14
John / Jaan / Jussi / Hans,Helme,Juhan,0,1.1723795330352706,-1.0827647634806328,40
John / Jaan / Jussi / Hans,Kangasniemi,Jaan/Jaani,0,1.1773472429210134,-1.0850563316809931,6
John / Jaan / Jussi / Hans,Pielavesi,Jaan/Jaani,0,1.1773472429210134,-1.0850563316809931,6
John / Jaan / Jussi / Hans,Ranua,Jaan/Jaani,0,1.1773472429210134,-1.0850563316809931,6
John / Jaan / Jussi / Hans,Renko,Jaan/Jaani,0,1.1773472429210134,-1.0850563316809931,6
John / Jaan / Jussi / Hans,Suistamo,Jaan/Jaani,0,1.1773472429210134,-1.0850563316809931,6
John / Jaan / Jussi / Hans,Kaarma,Ants,0,1.1847988077496274,-1.0884846382699334,15
John / Jaan / Jussi / Hans,Karja,Ants,0,1.1847988077496274,-1.0884846382699334,15
John / Jaan / Jussi / Hans,Pöide,Jussi,0,1.1847988077496274,-1.0884846382699334,9
John / Jaan / Jussi / Hans,Rannu,Jussi,0,1.1847988077496274,-1.0884846382699334,9
John / Jaan / Jussi / Hans,Rõngu,Jussi,0,1.1847988077496274,-1.0884846382699334,9
John / Jaan / Jussi / Hans,Jõelähtme,John/St John,0,1.185792349726776,-1.0889409303202704,11
John / Jaan / Jussi / Hans,Mustjala,John/St John,0,1.185792349726776,-1.0889409303202704,11
John / Jaan / Jussi / Hans,Nurmes,John/St John,0,1.185792349726776,-1.0889409303202704,11
John / Jaan / Jussi / Hans,Viru-Nigula,John/St John,0,1.185792349726776,-1.0889409303202704,11
John / Jaan / Jussi / Hans,Vuole,John/St John,0,1.185792349726776,-1.0889409303202704,11
John / Jaan / Jussi / Hans,Hämeenlinna,Hans,0,1.2478887232985594,-1.1170893980781302,8
John / Jaan / Jussi / Hans,Kitee,Hans,0,1.2478887232985594,-1.1170893980781302,8
John / Jaan / Jussi / Hans,Leppävirta,Hans,0,1.2478887232985594,-1.1170893980781302,8
John / Jaan / Jussi / Hans,Urvaste,Hans,0,1.2478887232985594,-1.1170893980781302,8
John / Jaan / Jussi / Hans,Hanila,Ants,0,1.2637853949329358,-1.1241821004325483,16
John / Jaan / Jussi / Hans,Järva-Madise,Ants,0,1.2637853949329358,-1.1241821004325483,16
John / Jaan / Jussi / Hans,Paide,Ants,0,1.2637853949329358,-1.1241821004325483,16
John / Jaan / Jussi / Hans,Tartu-Maarja,Ants,0,1.2637853949329358,-1.1241821004325483,16
John / Jaan / Jussi / Hans,Karja,Jaan/Jaani,1,2.9433681073025335,-1.1327466366074856,15
John / Jaan / Jussi / Hans,Vuokkiniemi,John/St John,0,1.293591654247392,-1.1373617077462173,12
John / Jaan / Jussi / Hans,Kihelkonna,Jussi,0,1.3164431197218083,-1.1473635516791563,10
John / Jaan / Jussi / Hans,Otepää,Jussi,0,1.3164431197218083,-1.1473635516791563,10
John / Jaan / Jussi / Hans,Äksi,Jussi,0,1.3164431197218083,-1.1473635516791563,10
John / Jaan / Jussi / Hans,Kose,Juhan,0,1.3482364629905614,-1.1611358503597078,46
John / Jaan / Jussi / Hans,Heinjoki,Jaan/Jaani,0,1.373571783407849,-1.1719947881316917,7
John / Jaan / Jussi / Hans,Lapua,Jaan/Jaani,0,1.373571783407849,-1.1719947881316917,7
John / Jaan / Jussi / Hans,Pöytyä,Jaan/Jaani,0,1.373571783407849,-1.1719947881316917,7
John / Jaan / Jussi / Hans,Ruovesi,Jaan/Jaani,0,1.373571783407849,-1.1719947881316917,7
John / Jaan / Jussi / Hans,Sakkola,Jaan/Jaani,0,1.373571783407849,-1.1719947881316917,7
John / Jaan / Jussi / Hans,Vaivara,Jaan/Jaani,0,1.373571783407849,-1.1719947881316917,7
John / Jaan / Jussi / Hans,Hattula,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Heinävesi,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Järva-Jaani,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Puhja,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Saarijärvi,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Sangaste,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Türi,John/St John,0,1.401390958768008,-1.1838035980550186,13
John / Jaan / Jussi / Hans,Mynämäki,Hans,0,1.4038748137108792,-1.1848522328589668,9
John / Jaan / Jussi / Hans,Ambla,Jaan/Jaani,3,5.886736214605067,-1.1897886258065917,30
John / Jaan / Jussi / Hans,Audru,Ants,0,1.421758569299553,-1.192375179756587,18
John / Jaan / Jussi / Hans,Uskela,Ants,0,1.421758569299553,-1.192375179756587,18
John / Jaan / Jussi / Hans,Halliste,John/St John,3,5.9289617486338795,-1.2028857380750235,55
John / Jaan / Jussi / Hans,Karula,Jussi,0,1.4480874316939891,-1.20336504506903,11
John / Jaan / Jussi / Hans,Martna,Jussi,0,1.4480874316939891,-1.20336504506903,11
John / Jaan / Jussi / Hans,Narvusi,Jussi,0,1.4480874316939891,-1.20336504506903,11
John / Jaan / Jussi / Hans,Nõo,Jussi,0,1.4480874316939891,-1.20336504506903,11
John / Jaan / Jussi / Hans,Torma,Jussi,0,1.4480874316939891,-1.20336504506903,11
John / Jaan / Jussi / Hans,Viru-Nigula,Jussi,0,1.4480874316939891,-1.20336504506903,11
John / Jaan / Jussi / Hans,Helme,Ants,1,3.15946348733234,-1.2148962594783985,40
John / Jaan / Jussi / Hans,Hargla,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Hartola,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Hauho,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Hausjärvi,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Kontiolahti,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Muolaa,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Pudasjärvi,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Savonlinna,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Suonenjoki,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Tuulos,Other,0,1.5002483854942872,-1.2248462701475182,5
John / Jaan / Jussi / Hans,Rapla,John/St John,0,1.509190263288624,-1.2284910513669296,14
John / Jaan / Jussi / Hans,Saarde,John/St John,0,1.509190263288624,-1.2284910513669296,14
John / Jaan / Jussi / Hans,Kihelkonna,Hans,0,1.5598609041231992,-1.2489439155235111,10
John / Jaan / Jussi / Hans,Kiuruvesi,Hans,0,1.5598609041231992,-1.2489439155235111,10
John / Jaan / Jussi / Hans,Tammela,Hans,0,1.5598609041231992,-1.2489439155235111,10
John / Jaan / Jussi / Hans,Hämeenlinna,Jaan/Jaani,0,1.5697963238946846,-1.2529151303638584,8
John / Jaan / Jussi / Hans,Kitee,Jaan/Jaani,0,1.5697963238946846,-1.2529151303638584,8
John / Jaan / Jussi / Hans,Leppävirta,Jaan/Jaani,0,1.5697963238946846,-1.2529151303638584,8
John / Jaan / Jussi / Hans,Jõhvi,Jussi,0,1.57973174366617,-1.2568737978278368,12
John / Jaan / Jussi / Hans,Kõpu,Jussi,0,1.57973174366617,-1.2568737978278368,12
John / Jaan / Jussi / Hans,Palamuse,Jussi,0,1.57973174366617,-1.2568737978278368,12
John / Jaan / Jussi / Hans,Martna,Other,1,3.300546448087432,-1.2663043001339618,11
John / Jaan / Jussi / Hans,Narvusi,Other,1,3.300546448087432,-1.2663043001339618,11
John / Jaan / Jussi / Hans,Karja,John/St John,0,1.6169895678092399,-1.2716090467628955,15
John / Jaan / Jussi / Hans,Räpina,John/St John,0,1.6169895678092399,-1.2716090467628955,15
John / Jaan / Jussi / Hans,Pilistvere,Other,2,4.800794833581719,-1.2782762603678945,16
John / Jaan / Jussi / Hans,Tartu-Maarja,Other,2,4.800794833581719,-1.2782762603678945,16
John / Jaan / Jussi / Hans,Setumaa,Jaan/Jaani,1,3.335817188276205,-1.2789033613939593,17
John / Jaan / Jussi / Hans,Kuusalu,John/St John,1,3.341778440139096,-1.2810231462762995,31
John / Jaan / Jussi / Hans,Muurla,Ants,0,1.6587183308494784,-1.28791239253665,21
John / Jaan / Jussi / Hans,Järva-Jaani,Jussi,0,1.7113760556383508,-1.3081957252790388,13
John / Jaan / Jussi / Hans,Puhja,Jussi,0,1.7113760556383508,-1.3081957252790388,13
John / Jaan / Jussi / Hans,Sangaste,Jussi,0,1.7113760556383508,-1.3081957252790388,13
John / Jaan / Jussi / Hans,Türi,Jussi,0,1.7113760556383508,-1.3081957252790388,13
John / Jaan / Jussi / Hans,Karula,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Martna,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Mustjala,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Narvusi,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Nurmes,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Nõo,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Vuole,Hans,0,1.715846994535519,-1.3099034294693328,11
John / Jaan / Jussi / Hans,Järva-Madise,John/St John,0,1.724788872329856,-1.313312176266502,16
John / Jaan / Jussi / Hans,Paide,John/St John,0,1.724788872329856,-1.313312176266502,16
John / Jaan / Jussi / Hans,Tartu-Maarja,John/St John,0,1.724788872329856,-1.313312176266502,16
John / Jaan / Jussi / Hans,Karksi,Juhan,0,1.758569299552906,-1.3261105909964321,60
John / Jaan / Jussi / Hans,Kose,John/St John,2,4.958768007948335,-1.3286910782799475,46
John / Jaan / Jussi / Hans,Mynämäki,Jaan/Jaani,0,1.76602086438152,-1.3289171773972674,9
John / Jaan / Jussi / Hans,Lihula,Other,0,1.8002980625931446,-1.3417518632717247,6
John / Jaan / Jussi / Hans,Ranua,Other,0,1.8002980625931446,-1.3417518632717247,6
John / Jaan / Jussi / Hans,Audru,Jaan/Jaani,1,3.53204172876304,-1.3472802572710099,18
John / Jaan / Jussi / Hans,Jüri,John/St John,0,1.832588176850472,-1.3537312055391468,17
John / Jaan / Jussi / Hans,Saarde,Jussi,0,1.8430203676105315,-1.3575788623908858,14
John / Jaan / Jussi / Hans,Häädemeeste,Hans,0,1.871833084947839,-1.3681495111821071,12
John / Jaan / Jussi / Hans,Jõhvi,Hans,0,1.871833084947839,-1.3681495111821071,12
John / Jaan / Jussi / Hans,Vuokkiniemi,Hans,0,1.871833084947839,-1.3681495111821071,12
John / Jaan / Jussi / Hans,Peetri,Juhan,0,1.8758072528564331,-1.3696011291089216,64
John / Jaan / Jussi / Hans,Vuokkiniemi,Other,1,3.6005961251862892,-1.3705210371481933,12
John / Jaan / Jussi / Hans,Vändra,Ants,0,1.8956780923994039,-1.3768362620149877,24
John / Jaan / Jussi / Hans,Kiuruvesi,Jaan/Jaani,0,1.9622454048683557,-1.4008017007657994,10
John / Jaan / Jussi / Hans,Kursi,Jaan/Jaani,0,1.9622454048683557,-1.4008017007657994,10
John / Jaan / Jussi / Hans,Tammela,Jaan/Jaani,0,1.9622454048683557,-1.4008017007657994,10
John / Jaan / Jussi / Hans,Äksi,Jaan/Jaani,0,1.9622454048683557,-1.4008017007657994,10
John / Jaan / Jussi / Hans,Kaarma,Jussi,0,1.9746646795827123,-1.4052276255406853,15
John / Jaan / Jussi / Hans,Karja,Jussi,0,1.9746646795827123,-1.4052276255406853,15
John / Jaan / Jussi / Hans,Räpina,Jussi,0,1.9746646795827123,-1.4052276255406853,15
John / Jaan / Jussi / Hans,Simuna,Jussi,0,1.9746646795827123,-1.4052276255406853,15
John / Jaan / Jussi / Hans,Koeru,Juhan,0,1.9930452061599602,-1.4117525300703235,68
John / Jaan / Jussi / Hans,Harju-Jaani,Jaan/Jaani,1,3.728266269249876,-1.4129711444774653,19
John / Jaan / Jussi / Hans,Hattula,Hans,0,2.027819175360159,-1.4240151598070012,13
John / Jaan / Jussi / Hans,Heinävesi,Hans,0,2.027819175360159,-1.4240151598070012,13
John / Jaan / Jussi / Hans,Ilomantsi,Hans,0,2.027819175360159,-1.4240151598070012,13
John / Jaan / Jussi / Hans,Saarijärvi,Hans,0,2.027819175360159,-1.4240151598070012,13
John / Jaan / Jussi / Hans,Sangaste,Hans,0,2.027819175360159,-1.4240151598070012,13
John / Jaan / Jussi / Hans,Karksi,Hans,5,9.359165424739196,-1.424901318929925,60
John / Jaan / Jussi / Hans,Haljala,Jaan/Jaani,4,8.045206159960259,-1.4261725433934216,41
John / Jaan / Jussi / Hans,Heinjoki,Other,0,2.100347739692002,-1.4492576512449407,7
John / Jaan / Jussi / Hans,Ruovesi,Other,0,2.100347739692002,-1.4492576512449407,7
John / Jaan / Jussi / Hans,Hanila,Jussi,0,2.106308991554893,-1.4513128510265776,16
John / Jaan / Jussi / Hans,Järva-Madise,Jussi,0,2.106308991554893,-1.4513128510265776,16
John / Jaan / Jussi / Hans,Mihkli,Jussi,0,2.106308991554893,-1.4513128510265776,16
John / Jaan / Jussi / Hans,Paide,Jussi,0,2.106308991554893,-1.4513128510265776,16
John / Jaan / Jussi / Hans,Tartu-Maarja,Jussi,0,2.106308991554893,-1.4513128510265776,16
John / Jaan / Jussi / Hans,Risti,Hans,1,3.899652260307998,-1.4683614614008045,25
John / Jaan / Jussi / Hans,Hattula,Other,1,3.9006458022851467,-1.46867750260777,13
John / Jaan / Jussi / Hans,Narvusi,Jaan/Jaani,0,2.158469945355191,-1.4691732182949673,11
John / Jaan / Jussi / Hans,Nurmes,Jaan/Jaani,0,2.158469945355191,-1.4691732182949673,11
John / Jaan / Jussi / Hans,Viru-Nigula,Jaan/Jaani,0,2.158469945355191,-1.4691732182949673,11
John / Jaan / Jussi / Hans,Vuole,Jaan/Jaani,0,2.158469945355191,-1.4691732182949673,11
John / Jaan / Jussi / Hans,Suure-Jaani,Hans,2,5.459513164431197,-1.480600967339206,35
John / Jaan / Jussi / Hans,Setumaa,Jussi,0,2.2379533035270742,-1.4959790451497221,17
John / Jaan / Jussi / Hans,Võnnu,John/St John,0,2.263785394932936,-1.504588114712108,21
John / Jaan / Jussi / Hans,Vuokkiniemi,Jaan/Jaani,0,2.354694485842027,-1.53450138020206,12
John / Jaan / Jussi / Hans,Audru,Jussi,0,2.369597615499255,-1.539349737876112,18
John / Jaan / Jussi / Hans,Laiuse,Jussi,0,2.369597615499255,-1.539349737876112,18
John / Jaan / Jussi / Hans,Vigala,John/St John,0,2.371584699453552,-1.5399950322821019,22
John / Jaan / Jussi / Hans,Väike-Maarja,John/St John,0,2.371584699453552,-1.5399950322821019,22
John / Jaan / Jussi / Hans,Hämeenlinna,Other,0,2.4003974167908595,-1.5493215988912241,8
John / Jaan / Jussi / Hans,Hanila,Hans,0,2.4957774465971188,-1.579802977145289,16
John / Jaan / Jussi / Hans,Harju-Jaani,Jussi,0,2.5012419274714355,-1.581531513271688,19
John / Jaan / Jussi / Hans,Hattula,Jaan/Jaani,0,2.5509190263288626,-1.5971596746502408,13
John / Jaan / Jussi / Hans,Heinävesi,Jaan/Jaani,0,2.5509190263288626,-1.5971596746502408,13
John / Jaan / Jussi / Hans,Ilomantsi,Jaan/Jaani,0,2.5509190263288626,-1.5971596746502408,13
John / Jaan / Jussi / Hans,Saarijärvi,Jaan/Jaani,0,2.5509190263288626,-1.5971596746502408,13
John / Jaan / Jussi / Hans,Vändra,John/St John,0,2.587183308494784,-1.608472352418525,24
John / Jaan / Jussi / Hans,Tori,Jussi,0,2.6328862394436165,-1.6226170957572266,20
John / Jaan / Jussi / Hans,Haljala,John/St John,1,4.419771485345255,-1.6266614665342978,41
John / Jaan / Jussi / Hans,Setumaa,Hans,0,2.6517635370094386,-1.6284236356088175,17
John / Jaan / Jussi / Hans,Kose,Jussi,2,6.055638350720318,-1.6480836684221543,46
John / Jaan / Jussi / Hans,Räpina,Other,1,4.5007451564828616,-1.650130475734097,15
John / Jaan / Jussi / Hans,Uskela,Hans,0,2.8077496274217584,-1.6756340971171955,18
John / Jaan / Jussi / Hans,Suure-Jaani,Jussi,1,4.607550919026329,-1.6806504572508811,35
John / Jaan / Jussi / Hans,Vigala,Jussi,0,2.8961748633879782,-1.7018151672223332,22
John / Jaan / Jussi / Hans,Väike-Maarja,Jussi,0,2.8961748633879782,-1.7018151672223332,22
John / Jaan / Jussi / Hans,Koeru,Hans,5,10.607054148037754,-1.7216202299659726,68
John / Jaan / Jussi / Hans,Kiuruvesi,Other,0,3.0004967709885744,-1.73219420706472,10
John / Jaan / Jussi / Hans,Karksi,Jussi,3,7.898658718330849,-1.7430125302461255,60
John / Jaan / Jussi / Hans,Kuusalu,Hans,1,4.835568802781918,-1.744239005076307,31
John / Jaan / Jussi / Hans,Paide,Jaan/Jaani,0,3.139592647789369,-1.7718895698630233,16
John / Jaan / Jussi / Hans,Vändra,Jussi,0,3.15946348733234,-1.7774879710795062,24
John / Jaan / Jussi / Hans,Peetri,Ants,1,5.055141579731743,-1.8035964005170777,64
John / Jaan / Jussi / Hans,Muurla,Hans,0,3.2757078986587183,-1.8098916814712194,21
John / Jaan / Jussi / Hans,Kadrina,Jussi,0,3.2911077993045206,-1.814141063783222,25
John / Jaan / Jussi / Hans,Risti,Jussi,0,3.2911077993045206,-1.814141063783222,25
John / Jaan / Jussi / Hans,Nurmes,Other,0,3.300546448087432,-1.8167406111185582,11
John / Jaan / Jussi / Hans,Pärnu,Jussi,0,3.4227521112767016,-1.8500681369281247,26
John / Jaan / Jussi / Hans,Põltsamaa,Other,6,12.602086438152012,-1.8597731739107302,42
John / Jaan / Jussi / Hans,Uskela,Jaan/Jaani,0,3.53204172876304,-1.8793726955457877,18
John / Jaan / Jussi / Hans,Viljandi,Jussi,2,6.9771485345255835,-1.8842634214263028,53
John / Jaan / Jussi / Hans,Märjamaa,Jussi,0,3.5543964232488823,-1.885310696741755,27
