person_cluster,area_name,variant,observed,expected,standardized_residual,area_total
Catherine / Kadri / Katri,Karuse,Katri,0,5.8291457286432165,-2.4143623855260867,30
Catherine / Kadri / Katri,Moloskovitsa,Kadri,0,6.000558347292015,-2.4496037122955245,11
Catherine / Kadri / Katri,Pyhäjärvi Vpl.,Kadri,0,6.000558347292015,-2.4496037122955245,11
Catherine / Kadri / Katri,Toksova,Kadri,0,6.000558347292015,-2.4496037122955245,11
Catherine / Kadri / Katri,Helme,Kaisa,0,6.231155778894473,-2.4962283106507854,93
Catherine / Kadri / Katri,Kose,Katri,0,6.4120603015075375,-2.5322046326289542,33
Catherine / Kadri / Katri,Palamuse,Katri,0,6.4120603015075375,-2.5322046326289542,33
Catherine / Kadri / Katri,Ilomantsi,Kadri,0,6.54606365159129,-2.5585276335406837,12
Catherine / Kadri / Katri,Suistamo,Kadri,0,6.54606365159129,-2.5585276335406837,12
Catherine / Kadri / Katri,Paistu,Kati,0,6.849246231155779,-2.617106461563186,141
Catherine / Kadri / Katri,Koprina,Kadri,0,7.091568955890564,-2.662999991718093,13
Catherine / Kadri / Katri,Ambla,Katri,0,7.38358458961474,-2.717275214183271,38
Catherine / Kadri / Katri,Pärnu-Jaagupi,Katri,0,7.38358458961474,-2.717275214183271,38
Catherine / Kadri / Katri,Halliste,Katri,0,7.772194304857622,-2.787865546409586,40
Catherine / Kadri / Katri,Karksi,Katri,0,7.772194304857622,-2.787865546409586,40
Catherine / Kadri / Katri,Kupanitsa,Kadri,0,8.182579564489112,-2.8605208554543196,15
Catherine / Kadri / Katri,Audru,Katri,0,8.938023450586265,-2.989652730767616,46
Catherine / Kadri / Katri,Paistu,Kaisa,0,9.447236180904522,-3.0736356617049654,141
Catherine / Kadri / Katri,Helme,Other,1,11.73534338358459,-3.1337766446309985,93
Catherine / Kadri / Katri,Viljandi,Kadri,17,37.63986599664992,-3.3642079984512034,69
Catherine / Kadri / Katri,Kalajoki,Kadri,0,11.455611390284757,-3.3846139204176238,21
Catherine / Kadri / Katri,Karula,Kadri,20,42.549413735343386,-3.4569131194315137,78
Catherine / Kadri / Katri,Soikkola,Kadri,0,12.00111669458403,-3.4642627923678124,22
Catherine / Kadri / Katri,Venjoki,Kadri,0,12.00111669458403,-3.4642627923678124,22
Catherine / Kadri / Katri,Vuole,Kadri,0,12.00111669458403,-3.4642627923678124,22
Catherine / Kadri / Katri,Tyrö,Kadri,0,13.09212730318258,-3.618304479059575,24
Catherine / Kadri / Katri,Paistu,Other,2,17.792294807370183,-3.7439432722897545,141
Catherine / Kadri / Katri,Räpina,Katri,0,14.57286432160804,-3.81744211764999,75
Catherine / Kadri / Katri,Paistu,Kadri,32,76.91624790619765,-5.1214675449005,141
Catherine / Kadri / Katri,Narvusi,Kadri,0,43.094919039642654,-6.564672043571001,79
John / Jaan / Jussi / Hans,Narvusi,Iivana,9,0.09836065573770492,28.383064680469897,11
John / Jaan / Jussi / Hans,Ilomantsi,Iivana,4,0.11624441132637854,11.39110486530398,13
John / Jaan / Jussi / Hans,Uskela,Jussi/Juss,17,2.745156482861401,8.603574057266302,18
John / Jaan / Jussi / Hans,Paide,Other,11,1.406855439642325,8.087908919731948,16
John / Jaan / Jussi / Hans,Hattula,Jussi/Juss,13,1.9826130153999006,7.824554642960631,13
John / Jaan / Jussi / Hans,Heinävesi,Jussi/Juss,13,1.9826130153999006,7.824554642960631,13
John / Jaan / Jussi / Hans,Saarijärvi,Jussi/Juss,13,1.9826130153999006,7.824554642960631,13
John / Jaan / Jussi / Hans,Muurla,Jussi/Juss,17,3.202682563338301,7.709704074359739,21
John / Jaan / Jussi / Hans,Nurmes,Jussi/Juss,11,1.6775956284153006,7.197543432243684,11
John / Jaan / Jussi / Hans,Kiuruvesi,Jussi/Juss,10,1.5250869349230005,6.86258839711467,10
John / Jaan / Jussi / Hans,Tammela,Jussi/Juss,10,1.5250869349230005,6.86258839711467,10
John / Jaan / Jussi / Hans,Vuokkiniemi,Jussi/Juss,11,1.8301043219076005,6.7783887343017035,12
John / Jaan / Jussi / Hans,Karja,Hans,14,2.8837555886736213,6.54604312949992,15
John / Jaan / Jussi / Hans,Haljala,Ants,18,4.358668653750621,6.534010535822841,41
John / Jaan / Jussi / Hans,Mynämäki,Jussi/Juss,9,1.3725782414307004,6.510422993737935,9
John / Jaan / Jussi / Hans,Karula,Other,7,0.9672131147540983,6.134185362695411,11
John / Jaan / Jussi / Hans,Heinjoki,Jussi/Juss,7,1.0675608544461004,5.7416533904224,7
John / Jaan / Jussi / Hans,Lapua,Jussi/Juss,7,1.0675608544461004,5.7416533904224,7
John / Jaan / Jussi / Hans,Pöytyä,Jussi/Juss,7,1.0675608544461004,5.7416533904224,7
John / Jaan / Jussi / Hans,Ruovesi,Jussi/Juss,7,1.0675608544461004,5.7416533904224,7
John / Jaan / Jussi / Hans,Sakkola,Jussi/Juss,7,1.0675608544461004,5.7416533904224,7
John / Jaan / Jussi / Hans,Peetri,Jaan,59,28.931942374565324,5.590061401091398,64
John / Jaan / Jussi / Hans,Mustjala,Ants,7,1.169398907103825,5.391777820532142,11
John / Jaan / Jussi / Hans,Kangasniemi,Jussi/Juss,6,0.9150521609538003,5.315738114780274,6
John / Jaan / Jussi / Hans,Ranua,Jussi/Juss,6,0.9150521609538003,5.315738114780274,6
John / Jaan / Jussi / Hans,Renko,Jussi/Juss,6,0.9150521609538003,5.315738114780274,6
John / Jaan / Jussi / Hans,Kitee,Jussi/Juss,7,1.2200695479384005,5.232754007124591,8
John / Jaan / Jussi / Hans,Leppävirta,Jussi/Juss,7,1.2200695479384005,5.232754007124591,8
John / Jaan / Jussi / Hans,Vuole,Other,6,0.9672131147540983,5.117377462900792,11
John / Jaan / Jussi / Hans,Põltsamaa,Hans,22,8.07451564828614,4.900631749422763,42
John / Jaan / Jussi / Hans,Hartola,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Hauho,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Hausjärvi,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Muolaa,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Pudasjärvi,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Savonlinna,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Tuulos,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Tuusniemi,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Varkaus,Jussi/Juss,5,0.7625434674615003,4.852582792091902,5
John / Jaan / Jussi / Hans,Kaarma,Hans,11,2.8837555886736213,4.779427655618255,15
John / Jaan / Jussi / Hans,Paistu,Jaan,70,40.23348236462991,4.692823471138432,89
John / Jaan / Jussi / Hans,Koeru,Jaan,56,30.740188772975657,4.555927827099091,68
John / Jaan / Jussi / Hans,Joroinen,Iivana,1,0.044709388971684055,4.51789509126079,5
John / Jaan / Jussi / Hans,Jõelähtme,Ants,6,1.169398907103825,4.46703991879139,11
John / Jaan / Jussi / Hans,Saarde,Hans,10,2.69150521609538,4.454821719897804,14
John / Jaan / Jussi / Hans,Vändra,Hans,14,4.6140089418777945,4.369592327351886,24
John / Jaan / Jussi / Hans,Hämeenlinna,Jussi/Juss,6,1.2200695479384005,4.327422351229292,8
John / Jaan / Jussi / Hans,Kuusalu,Ants,11,3.295578738201689,4.243988270594669,31
John / Jaan / Jussi / Hans,Suistamo,Iivana,1,0.05365126676602087,4.085650518051551,6
John / Jaan / Jussi / Hans,Tarvastu,Ants,12,3.9334326875310484,4.067269040315444,37
John / Jaan / Jussi / Hans,Audru,Hans,11,3.4605067064083457,4.0529599445245985,18
John / Jaan / Jussi / Hans,Suonenjoki,Other,3,0.4396423248882265,3.861454229376051,5
John / Jaan / Jussi / Hans,Palamuse,Hans,8,2.3070044709388973,3.748147080641628,12
John / Jaan / Jussi / Hans,Helme,Jaan,34,18.082463984103327,3.743234516223101,40
John / Jaan / Jussi / Hans,Kontiolahti,Jussi/Juss,4,0.7625434674615003,3.7074187638995233,5
John / Jaan / Jussi / Hans,Liissilä,Jussi/Juss,4,0.7625434674615003,3.7074187638995233,5
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Jussi/Juss,4,0.7625434674615003,3.7074187638995233,5
John / Jaan / Jussi / Hans,Somero,Jussi/Juss,4,0.7625434674615003,3.7074187638995233,5
John / Jaan / Jussi / Hans,Märjamaa,Ants,9,2.8703427719821164,3.618006210636794,27
John / Jaan / Jussi / Hans,Leppävirta,Iivana,1,0.07153502235469449,3.4714120598138964,8
John / Jaan / Jussi / Hans,Võnnu,Hans,11,4.03725782414307,3.4652699421149293,21
John / Jaan / Jussi / Hans,Kose,Hans,19,8.843517138599106,3.415315499774634,46
John / Jaan / Jussi / Hans,Äksi,Other,4,0.879284649776453,3.3280466972787472,10
John / Jaan / Jussi / Hans,Muhu,Jaan,41,24.863387978142075,3.236176529114663,55
John / Jaan / Jussi / Hans,Pielavesi,Jussi/Juss,4,0.9150521609538003,3.2249642138321124,6
John / Jaan / Jussi / Hans,Suistamo,Jussi/Juss,4,0.9150521609538003,3.2249642138321124,6
John / Jaan / Jussi / Hans,Kõpu,Hans,7,2.3070044709388973,3.0897683656912265,12
John / Jaan / Jussi / Hans,Sangaste,Ants,5,1.3820168902136116,3.0775836047463514,13
John / Jaan / Jussi / Hans,Ambla,Hans,13,5.7675111773472425,3.0115740669639486,30
John / Jaan / Jussi / Hans,Laiuse,Ants,6,1.9135618479880776,2.9540897007602207,18
John / Jaan / Jussi / Hans,Hanila,Jaan,15,7.232985593641331,2.8879875099067855,16
John / Jaan / Jussi / Hans,Vuole,Iivana,1,0.09836065573770492,2.874896054191242,11
John / Jaan / Jussi / Hans,Türi,Hans,7,2.4992548435171384,2.8469454880892267,13
John / Jaan / Jussi / Hans,Järva-Madise,Hans,8,3.076005961251863,2.807526938720172,16
John / Jaan / Jussi / Hans,Viljandi,Hans,19,10.189269746646795,2.7601988802243427,53
John / Jaan / Jussi / Hans,Vuokkiniemi,Iivana,1,0.10730253353204174,2.7252058597427986,12
John / Jaan / Jussi / Hans,Martna,Jaan,11,4.972677595628415,2.7028956007577225,11
John / Jaan / Jussi / Hans,Ilomantsi,Other,4,1.1430700447093889,2.672164381691327,13
John / Jaan / Jussi / Hans,Viru-Nigula,Hans,6,2.1147540983606556,2.671705431426553,11
John / Jaan / Jussi / Hans,Karksi,Jaan,41,27.12369597615499,2.6643996784425314,60
John / Jaan / Jussi / Hans,Vaivara,Ants,3,0.7441629408842524,2.6150121302876985,7
John / Jaan / Jussi / Hans,Harju-Jaani,Other,5,1.6706408345752608,2.575841301045207,19
John / Jaan / Jussi / Hans,Kadrina,Other,6,2.1982116244411327,2.5642076314104334,25
John / Jaan / Jussi / Hans,Risti,Other,6,2.1982116244411327,2.5642076314104334,25
John / Jaan / Jussi / Hans,Joroinen,Jussi/Juss,3,0.7625434674615003,2.562254735707143,5
John / Jaan / Jussi / Hans,Lempaala,Jussi/Juss,3,0.7625434674615003,2.562254735707143,5
John / Jaan / Jussi / Hans,Maaninka,Jussi/Juss,3,0.7625434674615003,2.562254735707143,5
John / Jaan / Jussi / Hans,Pöide,Other,3,0.7913561847988078,2.4827882593429127,9
John / Jaan / Jussi / Hans,Väike-Maarja,Ants,6,2.33879781420765,2.3940177899701647,22
John / Jaan / Jussi / Hans,Lempaala,Other,2,0.4396423248882265,2.3532843877512954,5
John / Jaan / Jussi / Hans,Maaninka,Other,2,0.4396423248882265,2.3532843877512954,5
John / Jaan / Jussi / Hans,Lüganuse,Ants,3,0.8504719324391455,2.330843569509386,8
John / Jaan / Jussi / Hans,Väike-Maarja,Hans,9,4.229508196721311,2.319627338047857,22
John / Jaan / Jussi / Hans,Järva-Jaani,Hans,6,2.4992548435171384,2.214395679311786,13
John / Jaan / Jussi / Hans,Ilomantsi,Jussi/Juss,5,1.9826130153999006,2.142949991042604,13
John / Jaan / Jussi / Hans,Rõuge,Ants,5,2.0198708395429708,2.0968785994172334,19
John / Jaan / Jussi / Hans,Jüri,Hans,7,3.2682563338301045,2.0642093867138662,17
John / Jaan / Jussi / Hans,Suure-Jaani,Jaan,24,15.822155986090412,2.0559189594631526,35
John / Jaan / Jussi / Hans,Setumaa,Other,4,1.4947839046199702,2.0490661872216296,17
John / Jaan / Jussi / Hans,Halliste,Jaan,35,24.863387978142075,2.0328843418583475,55
John / Jaan / Jussi / Hans,Pielavesi,Other,2,0.5275707898658718,2.027188124920989,6
John / Jaan / Jussi / Hans,Rapla,Hans,6,2.69150521609538,2.0166607296437857,14
John / Jaan / Jussi / Hans,Tõstamaa,Ants,2,0.531544957774466,2.0141446329979087,5
John / Jaan / Jussi / Hans,Räpina,Jaan,12,6.780923994038748,2.004237498422456,15
John / Jaan / Jussi / Hans,Lihula,Jaan,6,2.712369597615499,1.996220696752484,6
John / Jaan / Jussi / Hans,Häädemeeste,Jaan,10,5.424739195230998,1.9643841603151186,12
John / Jaan / Jussi / Hans,Viljandi,Ants,10,5.634376552409339,1.8391762044570321,53
John / Jaan / Jussi / Hans,Tarvastu,Hans,12,7.113263785394933,1.83224877245161,37
John / Jaan / Jussi / Hans,Hargla,Jaan,5,2.260307998012916,1.8222918422833585,5
John / Jaan / Jussi / Hans,Nõo,Jaan,9,4.972677595628415,1.80601455825788,11
John / Jaan / Jussi / Hans,Vuole,Jussi/Juss,4,1.6775956284153006,1.7930574201076002,11
John / Jaan / Jussi / Hans,Põlva,Ants,2,0.6378539493293591,1.7055444839442144,6
John / Jaan / Jussi / Hans,Pilistvere,Hans,6,3.076005961251863,1.6671815538041699,16
John / Jaan / Jussi / Hans,Karuse,Jaan,24,17.17834078489816,1.64588471800657,38
John / Jaan / Jussi / Hans,Kihelkonna,Jaan,8,4.520615996025832,1.6364530648290743,10
John / Jaan / Jussi / Hans,Vigala,Jaan,15,9.94535519125683,1.6028042815275996,22
John / Jaan / Jussi / Hans,Muurla,Other,4,1.8464977645305514,1.5847871233049513,21
John / Jaan / Jussi / Hans,Kolga-Jaani,Ants,12,7.65424739195231,1.5707741734895702,72
John / Jaan / Jussi / Hans,Hämeenlinna,Other,2,0.7034277198211625,1.5459199195906832,8
John / Jaan / Jussi / Hans,Urvaste,Other,2,0.7034277198211625,1.5459199195906832,8
John / Jaan / Jussi / Hans,Pärnu,Jaan,17,11.753601589667163,1.530297204979287,26
John / Jaan / Jussi / Hans,Tarvastu,Other,6,3.253353204172876,1.5227801510142982,37
John / Jaan / Jussi / Hans,Kullamaa,Ants,2,0.7441629408842524,1.4557918223667257,7
John / Jaan / Jussi / Hans,Rõngu,Jaan,7,4.068554396423249,1.4533217606617583,9
John / Jaan / Jussi / Hans,Muhu,Other,8,4.836065573770492,1.4387369039734947,55
John / Jaan / Jussi / Hans,Suonenjoki,Jussi/Juss,2,0.7625434674615003,1.4170907075147634,5
John / Jaan / Jussi / Hans,Kose,Ants,8,4.890213611525087,1.4062633011462857,46
John / Jaan / Jussi / Hans,Mihkli,Jaan,11,7.232985593641331,1.4006785601293992,16
John / Jaan / Jussi / Hans,Varbla,Jaan,5,2.712369597615499,1.3890293606142625,6
John / Jaan / Jussi / Hans,Märjamaa,Jaan,17,12.205663189269746,1.3722961658488029,27
John / Jaan / Jussi / Hans,Rannu,Other,2,0.7913561847988078,1.3586648301802309,9
John / Jaan / Jussi / Hans,Torma,Jaan,8,4.972677595628415,1.3575740370079585,11
John / Jaan / Jussi / Hans,Tori,Ants,4,2.126179831097864,1.2850733348559051,20
John / Jaan / Jussi / Hans,Haljala,Other,6,3.6050670640834577,1.2613531104699514,41
John / Jaan / Jussi / Hans,Setumaa,Jaan,11,7.685047193243914,1.1957876962803744,17
John / Jaan / Jussi / Hans,Kursi,Other,2,0.879284649776453,1.195172452890935,10
John / Jaan / Jussi / Hans,Pühalepa,Jaan,4,2.260307998012916,1.1571470592341473,5
John / Jaan / Jussi / Hans,Kolga-Jaani,Hans,18,13.842026825633383,1.1175882827854942,72
John / Jaan / Jussi / Hans,Simuna,Ants,3,1.594634873323398,1.1129061537112002,15
John / Jaan / Jussi / Hans,Jõhvi,Jaan,8,5.424739195230998,1.105685937793005,12
John / Jaan / Jussi / Hans,Paide,Hans,5,3.076005961251863,1.0970088613461688,16
John / Jaan / Jussi / Hans,Kolga-Jaani,Other,9,6.330849478390462,1.0608209103398134,72
John / Jaan / Jussi / Hans,Halliste,Hans,14,10.573770491803279,1.0536624698310224,55
John / Jaan / Jussi / Hans,Narvusi,Other,2,0.9672131147540983,1.0501458637223124,11
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Jaan,5,3.1644311972180823,1.0318648985989523,7
John / Jaan / Jussi / Hans,Tartu-Maarja,Jaan,10,7.232985593641331,1.0288513226850526,16
John / Jaan / Jussi / Hans,Karuse,Ants,6,4.0397416790859415,0.9752961469803247,38
John / Jaan / Jussi / Hans,Kose,Other,6,4.044709388971684,0.9722269450826349,46
John / Jaan / Jussi / Hans,Äksi,Ants,2,1.063089915548932,0.9086840693986212,10
John / Jaan / Jussi / Hans,Pärnu,Hans,7,4.998509687034277,0.8952271060191992,26
John / Jaan / Jussi / Hans,Puhja,Jaan,8,5.876800794833581,0.87583088929941,13
John / Jaan / Jussi / Hans,Joroinen,Other,1,0.4396423248882265,0.8451145461265398,5
John / Jaan / Jussi / Hans,Kontiolahti,Other,1,0.4396423248882265,0.8451145461265398,5
John / Jaan / Jussi / Hans,Liissilä,Other,1,0.4396423248882265,0.8451145461265398,5
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Other,1,0.4396423248882265,0.8451145461265398,5
John / Jaan / Jussi / Hans,Somero,Other,1,0.4396423248882265,0.8451145461265398,5
John / Jaan / Jussi / Hans,Laiuse,Hans,5,3.4605067064083457,0.8275761262490433,18
John / Jaan / Jussi / Hans,Kadrina,Ants,4,2.6577247888723297,0.8233539365061544,25
John / Jaan / Jussi / Hans,Puhja,Other,2,1.1430700447093889,0.801509921477576,13
John / Jaan / Jussi / Hans,Sangaste,Other,2,1.1430700447093889,0.801509921477576,13
John / Jaan / Jussi / Hans,Türi,Other,2,1.1430700447093889,0.801509921477576,13
John / Jaan / Jussi / Hans,Kuusalu,Jaan,17,14.013909587680079,0.7976700710858462,31
John / Jaan / Jussi / Hans,Põlva,Jaan,4,2.712369597615499,0.7818380244760409,6
John / Jaan / Jussi / Hans,Otepää,Hans,3,1.9225037257824142,0.7771094354205357,10
John / Jaan / Jussi / Hans,Nõo,Ants,2,1.169398907103825,0.7680883118283839,11
John / Jaan / Jussi / Hans,Urvaste,Jaan,5,3.6164927968206655,0.7275077471033494,8
John / Jaan / Jussi / Hans,Põltsamaa,Ants,6,4.464977645305514,0.7264488826365455,42
John / Jaan / Jussi / Hans,Harju-Jaani,Hans,5,3.6527570789865873,0.7049129916696191,19
John / Jaan / Jussi / Hans,Kursi,Jaan,6,4.520615996025832,0.6957962916991696,10
John / Jaan / Jussi / Hans,Simuna,Hans,4,2.8837555886736213,0.6573248832277035,15
John / Jaan / Jussi / Hans,Tori,Jaan,11,9.041231992051664,0.651432160845266,20
John / Jaan / Jussi / Hans,Suistamo,Other,1,0.5275707898658718,0.6504237202428679,6
John / Jaan / Jussi / Hans,Pühalepa,Ants,1,0.531544957774466,0.6425366674279526,5
John / Jaan / Jussi / Hans,Viljandi,Other,6,4.660208643815201,0.6206324670570958,53
John / Jaan / Jussi / Hans,Tori,Hans,5,3.8450074515648285,0.5890207433197516,20
John / Jaan / Jussi / Hans,Vaivara,Hans,2,1.34575260804769,0.5639743923671695,7
John / Jaan / Jussi / Hans,Risti,Hans,6,4.806259314456036,0.5445106726186094,25
John / Jaan / Jussi / Hans,Tartu-Maarja,Hans,4,3.076005961251863,0.5268361688881679,16
John / Jaan / Jussi / Hans,Võnnu,Ants,3,2.232488822652757,0.5136769310976916,21
John / Jaan / Jussi / Hans,Tartu-Maarja,Other,2,1.406855439642325,0.5000757728838457,16
John / Jaan / Jussi / Hans,Tõstamaa,Jaan,3,2.260307998012916,0.49200227618493586,5
John / Jaan / Jussi / Hans,Maarja-Magdaleena,Other,1,0.6154992548435171,0.49009855274756786,7
John / Jaan / Jussi / Hans,Vaivara,Other,1,0.6154992548435171,0.49009855274756786,7
John / Jaan / Jussi / Hans,Kullamaa,Jaan,4,3.1644311972180823,0.4697149551944351,7
John / Jaan / Jussi / Hans,Rannu,Jaan,5,4.068554396423249,0.46178246081016733,9
John / Jaan / Jussi / Hans,Varbla,Ants,1,0.6378539493293591,0.45344344595015773,6
John / Jaan / Jussi / Hans,Kitee,Other,1,0.7034277198211625,0.35360697011327114,8
John / Jaan / Jussi / Hans,Puhja,Hans,3,2.4992548435171384,0.31674625297946374,13
John / Jaan / Jussi / Hans,Järva-Madise,Jaan,8,7.232985593641331,0.2851968477963594,16
John / Jaan / Jussi / Hans,Pilistvere,Jaan,8,7.232985593641331,0.2851968477963594,16
John / Jaan / Jussi / Hans,Rapla,Jaan,7,6.328862394436165,0.2667772230604729,14
John / Jaan / Jussi / Hans,Karuse,Hans,8,7.305514157973175,0.25694371742824673,38
John / Jaan / Jussi / Hans,Rõuge,Other,2,1.6706408345752608,0.2548168878831651,19
John / Jaan / Jussi / Hans,Rõngu,Other,1,0.7913561847988078,0.2345414010175491,9
John / Jaan / Jussi / Hans,Otepää,Jaan,5,4.520615996025832,0.2254679051342172,10
John / Jaan / Jussi / Hans,Ambla,Other,3,2.6378539493293593,0.22297613349643527,30
John / Jaan / Jussi / Hans,Risti,Ants,3,2.6577247888723297,0.20995220660723193,25
John / Jaan / Jussi / Hans,Pöide,Hans,2,1.7302533532041728,0.2050695625134589,9
John / Jaan / Jussi / Hans,Lüganuse,Jaan,4,3.6164927968206655,0.2016646250498334,8
John / Jaan / Jussi / Hans,Rõuge,Hans,4,3.6527570789865873,0.18168664497679335,19
John / Jaan / Jussi / Hans,Urvaste,Ants,1,0.8504719324391455,0.16214095549395086,8
John / Jaan / Jussi / Hans,Setumaa,Ants,2,1.8072528564331842,0.1433766704427432,17
John / Jaan / Jussi / Hans,Kihelkonna,Other,1,0.879284649776453,0.12873533069702892,10
John / Jaan / Jussi / Hans,Otepää,Other,1,0.879284649776453,0.12873533069702892,10
John / Jaan / Jussi / Hans,Jüri,Jaan,8,7.685047193243914,0.11361147901120308,17
John / Jaan / Jussi / Hans,Kadrina,Hans,5,4.806259314456036,0.08837251865220862,25
John / Jaan / Jussi / Hans,Simuna,Jaan,7,6.780923994038748,0.08412990070476913,15
John / Jaan / Jussi / Hans,Kolga-Jaani,Jaan,33,32.54843517138599,0.07915075309598407,72
John / Jaan / Jussi / Hans,Sangaste,Jaan,6,5.876800794833581,0.050820323010354274,13
John / Jaan / Jussi / Hans,Rannu,Ants,1,0.9567809239940388,0.04418442664448269,9
John / Jaan / Jussi / Hans,Jõelähtme,Other,1,0.9672131147540983,0.03333796392769249,11
John / Jaan / Jussi / Hans,Torma,Other,1,0.9672131147540983,0.03333796392769249,11
John / Jaan / Jussi / Hans,Harju-Jaani,Ants,2,2.0198708395429708,-0.013981520916267646,19
John / Jaan / Jussi / Hans,Pöide,Jaan,4,4.068554396423249,-0.0339871891156282,9
John / Jaan / Jussi / Hans,Mihkli,Hans,3,3.076005961251863,-0.04333652356983315,16
John / Jaan / Jussi / Hans,Suure-Jaani,Other,3,3.0774962742175855,-0.04417555917839297,35
John / Jaan / Jussi / Hans,Jõhvi,Other,1,1.0551415797317436,-0.05368140018753183,12
John / Jaan / Jussi / Hans,Kõpu,Other,1,1.0551415797317436,-0.05368140018753183,12
John / Jaan / Jussi / Hans,Kihelkonna,Ants,1,1.063089915548932,-0.06118922418537907,10
John / Jaan / Jussi / Hans,Otepää,Ants,1,1.063089915548932,-0.06118922418537907,10
John / Jaan / Jussi / Hans,Vändra,Other,2,2.110283159463487,-0.07591696419238513,24
John / Jaan / Jussi / Hans,Torma,Hans,2,2.1147540983606556,-0.07891113088601627,11
John / Jaan / Jussi / Hans,Vigala,Hans,4,4.229508196721311,-0.11159719152120265,22
John / Jaan / Jussi / Hans,Järva-Jaani,Other,1,1.1430700447093889,-0.13381730862929955,13
John / Jaan / Jussi / Hans,Karula,Ants,1,1.169398907103825,-0.15664958991236771,11
John / Jaan / Jussi / Hans,Viru-Nigula,Ants,1,1.169398907103825,-0.15664958991236771,11
John / Jaan / Jussi / Hans,Jõhvi,Hans,2,2.3070044709388973,-0.20212520906077897,12
John / Jaan / Jussi / Hans,Hargla,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Hartola,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Hauho,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Hausjärvi,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Kontiolahti,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Lempaala,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Liissilä,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Maaninka,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Muolaa,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Pudasjärvi,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Pyhäjärvi Ol.,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Pühalepa,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Savonlinna,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Somero,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Suonenjoki,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Tuulos,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Tuusniemi,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Tõstamaa,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Varkaus,Iivana,0,0.044709388971684055,-0.21144594810892936,5
John / Jaan / Jussi / Hans,Vigala,Ants,2,2.33879781420765,-0.221535974594254,22
John / Jaan / Jussi / Hans,Kangasniemi,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Lihula,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Pielavesi,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Põlva,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Ranua,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Renko,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Varbla,Iivana,0,0.05365126676602087,-0.2316274309446549,6
John / Jaan / Jussi / Hans,Jõhvi,Ants,1,1.2757078986587183,-0.244103263664408,12
John / Jaan / Jussi / Hans,Heinjoki,Iivana,0,0.06259314456035768,-0.2501862197651135,7
John / Jaan / Jussi / Hans,Kullamaa,Iivana,0,0.06259314456035768,-0.2501862197651135,7
John / Jaan / Jussi / Hans,Lapua,Iivana,0,0.06259314456035768,-0.2501862197651135,7
