feature_rank_by_size,semantic_name_group,area_name,macroRegion,langLabel,langCode,standard_lemma_map_category,mentions,poems,standard_lemma_types,top_standard_lemmas,top_english_variants
7,Peter / Pietari / Peeter,Honkajoki,Finland/Savo-Karelia,Finnish,su,Other,2,1,2,petteri (1); pekaran+soo (1),Peter (1); Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Hyvinkää,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Hämeenlinna,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pikipöksypietari (1),Peter (1)
7,Peter / Pietari / Peeter,Hämeenlinna,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Häädemeeste,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Iisaku,Estonia core/west,North Estonian,viP,Other,1,1,1,Peetri (1),Peeter (1)
7,Peter / Pietari / Peeter,Iisaku,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Iisalmi,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Iisalmi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (1); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Ilmajoki,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Pietari,35,13,1,Pietari (35),Peter (35)
7,Peter / Pietari / Peeter,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Pekka,13,11,1,Pekka (13),Pekka/Pekko (10); Peter (3)
7,Peter / Pietari / Peeter,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Other,3,3,3,Pekka/pekko (1); pietarinpoika (1); Pekka-poika (1),Pekka/Pekko (2); Peter (1)
7,Peter / Pietari / Peeter,Ilomantsi,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Pekka,4,4,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Pietari,4,4,1,Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Impilahti,East Karelia/Veps/Tver,Livvi-Karelian,ka,Petri,3,1,1,Petri (3),Peter (3)
7,Peter / Pietari / Peeter,Isojoki,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Jaakkima,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Jaakkima,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Jaakkima,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pietarinpoika (1),Peter (1)
7,Peter / Pietari / Peeter,Jaakkima,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Jaani,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Jalasjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Janakkala,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Joensuu,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Johannes,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Joroinen,Finland/Savo-Karelia,Finnish,su,Pekka,4,4,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Joroinen,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Joroinen,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Sonkula-Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Joutseno,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Joutseno,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Jurva,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Juuka,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Juuka,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Juva,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Juva,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Juva,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Jällivaara,Finland/Savo-Karelia,Tornedalen Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Järva-Jaani,Estonia core/west,North Estonian,viP,Peeter,6,5,1,Peeter (6),Peter (4); Peeter (2)
7,Peter / Pietari / Peeter,Järva-Madise,Estonia core/west,North Estonian,viP,Peeter,5,5,1,Peeter (5),Peeter (3); Peter (2)
7,Peter / Pietari / Peeter,Jõelähtme,Estonia core/west,North Estonian,viP,Peeter,3,3,1,Peeter (3),Peter (3)
7,Peter / Pietari / Peeter,Jõhvi,Estonia core/west,North Estonian,viP,Peeter,19,9,1,Peeter (19),Peter (17); Peeter (2)
7,Peter / Pietari / Peeter,Jüri,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Kaarina,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kaarma,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Kaavi,Finland/Savo-Karelia,Finnish,su,Pietari,4,4,1,Pietari (4),Petteri/Pietari (2); Peter (2)
7,Peter / Pietari / Peeter,Kaavi,Finland/Savo-Karelia,Finnish,su,Pekka,3,3,1,Pekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Kaavi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kadrina,Estonia core/west,North Estonian,viP,Peeter,15,12,1,Peeter (15),Peeter (10); Peter (5)
7,Peter / Pietari / Peeter,Kalvola,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kambja,Estonia core/west,South Estonian,viE,Peeter,3,1,1,Peeter (3),Peeter (3)
7,Peter / Pietari / Peeter,Kangasala,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Kangaslampi,Finland/Savo-Karelia,Finnish,su,Pekka,4,4,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Kangasniemi,Finland/Savo-Karelia,Finnish,su,Pekka,3,3,1,Pekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Kankaanpää,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pyhä Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kankaanpää,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kaprio,Ingria,Finnish,su,Petteri,2,2,1,Petteri (2),Petteri/Pietari (1); Peter (1)
7,Peter / Pietari / Peeter,Kaprio,Ingria,Finnish,su,Other,1,1,1,Pietarista (1),Peter (1)
7,Peter / Pietari / Peeter,Kaprio,Ingria,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Karja,Estonia core/west,North Estonian,viP,Peeter,2,2,1,Peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Karksi,Estonia core/west,South Estonian,viE,Peeter,26,14,1,Peeter (26),Peter (18); Peeter (8)
7,Peter / Pietari / Peeter,Karksi,Estonia core/west,South Estonian,viE,Other,2,1,2,Piiteririie (1); Piiter (1),Peter (2)
7,Peter / Pietari / Peeter,Karstula,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Karttula,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (3)
7,Peter / Pietari / Peeter,Karttula,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Karula,South Estonia/Seto,South Estonian,viE,Peeter,2,1,1,Peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Karula,South Estonia/Seto,South Estonian,viE,Other,1,1,1,Piitre (1),Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Karuna,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Karuna,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Karunki,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Karunki,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Karuse,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Kattila,Ingria,Votic,su,Other,2,1,1,Pietarin (2),Peter (2)
7,Peter / Pietari / Peeter,Kattila,Ingria,Votic,su,Petteri,1,1,1,Petteri (1),Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Kattila,Ingria,Votic,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kauhajoki,Finland/Savo-Karelia,Finnish,su,Other,2,2,2,pieni poika & Pietari (1); pikipoika & Pietari (1),Peter (2)
7,Peter / Pietari / Peeter,Kauhava,Finland/Savo-Karelia,Finnish,su,Other,2,2,2,pikipietari (1); Pikipietari (1),Peter (2)
7,Peter / Pietari / Peeter,Kauhava,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kaukola,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kaukola,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kaukola,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kaustinen,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Petter (1),Peter (1)
7,Peter / Pietari / Peeter,Keikyä,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Keila,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Kemi,Finland/Savo-Karelia,Finnish,su,Petteri,2,2,1,Petteri (2),Peter (2)
7,Peter / Pietari / Peeter,Kemi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kemi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kerimäki,Finland/Savo-Karelia,Finnish,su,Pekka,4,3,1,Pekka (4),Pekka/Pekko (4)
7,Peter / Pietari / Peeter,Kerimäki,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kestilä,Finland/Savo-Karelia,Finnish,su,Pekka,3,2,1,Pekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Kesälahti,Finland/Savo-Karelia,Finnish,su,Pietari,7,3,1,Pietari (7),Peter (7)
7,Peter / Pietari / Peeter,Kesälahti,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,Pietari,8,5,1,Pietari (8),Peter (8)
7,Peter / Pietari / Peeter,Kiihtelysvaara,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kiikka,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Kiikoinen,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kirvu,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kirvu,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kisko,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kitee,Finland/Savo-Karelia,Finnish,su,Pekka,7,5,1,Pekka (7),Pekka/Pekko (7)
7,Peter / Pietari / Peeter,Kitee,Finland/Savo-Karelia,Finnish,su,Pietari,7,5,1,Pietari (7),Peter (7)
7,Peter / Pietari / Peeter,Kiukainen,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kiuruvesi,Finland/Savo-Karelia,Finnish,su,Pekka,6,6,1,Pekka (6),Pekka/Pekko (6)
7,Peter / Pietari / Peeter,Kiuruvesi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Ystävä-Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kiuruvesi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kivennapa,Finland/Savo-Karelia,Finnish,su,Pietari,4,4,1,Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Kivennapa,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pietarinpoika (1),Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Kivennapa,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kodavere,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Koeru,Estonia core/west,North Estonian,viP,Peeter,13,5,1,Peeter (13),Peter (10); Peeter (3)
7,Peter / Pietari / Peeter,Koeru,Estonia core/west,North Estonian,viP,Other,2,1,1,peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Koivisto,Finland/Savo-Karelia,Finnish,su,Pekka,5,3,1,Pekka (5),Pekka/Pekko (5)
7,Peter / Pietari / Peeter,Koivisto,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Koivisto,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kolga-Jaani,Estonia core/west,North Estonian,viP,Peeter,13,4,1,Peeter (13),Peter (10); Peeter (3)
7,Peter / Pietari / Peeter,Kolga-Jaani,Estonia core/west,North Estonian,viP,Other,1,1,1,peetrikene (1),Peter (1)
7,Peter / Pietari / Peeter,Konnevesi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kontiolahti,Finland/Savo-Karelia,Finnish,su,Pietari,4,3,1,Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Kontiolahti,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,Other,2,2,2,petralaukka (1); Petteri & luu (1),Peter (2)
7,Peter / Pietari / Peeter,Kontokki,East Karelia/Veps/Tver,Karelian Proper,ka,Petri,1,1,1,Petri (1),Peter (1)
7,Peter / Pietari / Peeter,Koprina,Ingria,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Pietari,19,4,1,Pietari (19),Peter (19)
7,Peter / Pietari / Peeter,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Other,7,3,2,Pedri (6); pekon (1),Peter (5); Pekka/Pekko (1); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Korpiselkä,East Karelia/Veps/Tver,Karelian Proper,ka,Pekka,2,2,1,Pekka (2),Pekka/Pekko (1); Peter (1)
7,Peter / Pietari / Peeter,Kose,Estonia core/west,North Estonian,viP,Peeter,4,4,1,Peeter (4),Peter (3); Peeter (1)
7,Peter / Pietari / Peeter,Kuhmo,Finland/Savo-Karelia,Finnish,su,Pekka,2,2,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Kuhmo,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kuhmoinen,Finland/Savo-Karelia,Finnish,su,Pietari,4,4,1,Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Kullamaa,Estonia core/west,North Estonian,viP,Peeter,2,1,1,Peeter (2),Peeter (2)
7,Peter / Pietari / Peeter,Kuolemajärvi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pietarinpoika (1),Peter (1)
7,Peter / Pietari / Peeter,Kuolemajärvi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Kuolemajärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kuopio,Finland/Savo-Karelia,Finnish,su,Pekka,5,5,1,Pekka (5),Pekka/Pekko (5)
7,Peter / Pietari / Peeter,Kuopio,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Kupanitsa,Ingria,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kurkijoki,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Kursi,Estonia core/west,North Estonian,viP,Peeter,2,1,1,Peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Kuusalu,Estonia core/west,North Estonian,viP,Peeter,10,8,1,Peeter (10),Peter (8); Peeter (2)
7,Peter / Pietari / Peeter,Kuusalu,Estonia core/west,North Estonian,viP,Other,5,4,4,petraluu (2); Petraluu (compound) (1); Peetripurk (1); peetri (1),Peter (4); Peeter (1)
7,Peter / Pietari / Peeter,Kuusjoki,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Kuusjärvi,Finland/Savo-Karelia,Finnish,su,Pietari,2,1,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Kymi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Käina,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peeter (1)
7,Peter / Pietari / Peeter,Käkisalmi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Kärla,Estonia core/west,North Estonian,viP,Peeter,4,2,1,Peeter (4),Peeter (3); Peter (1)
7,Peter / Pietari / Peeter,Kõpu,Estonia core/west,North Estonian,viP,Peeter,2,2,1,Peeter (2),Peeter (2)
7,Peter / Pietari / Peeter,Kõpu,Estonia core/west,North Estonian,viP,Peetrus,2,1,1,Peetrus (2),Peter (2)
7,Peter / Pietari / Peeter,Lahti,Finland/Savo-Karelia,Finnish,su,Other,2,2,2,piki&pöksy&Pietari (1); pikipöksypietari (1),Peter (2)
7,Peter / Pietari / Peeter,Lahti,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Laihia,Finland/Savo-Karelia,Finnish,su,Pietari,4,4,1,Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Laihia,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Laiuse,Estonia core/west,North Estonian,viP,Peeter,3,3,1,Peeter (3),Peeter (2); Peter (1)
7,Peter / Pietari / Peeter,Laiuse,Estonia core/west,North Estonian,viP,Peetrus,1,1,1,Peetrus (1),Peter (1)
7,Peter / Pietari / Peeter,Lapinjärvi,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Other,1,1,1,pikipietari (1),Peter (1)
7,Peter / Pietari / Peeter,Lapinlahti,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pikku-Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Lapinlahti,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Lappajärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Lappee,Finland/Savo-Karelia,Finnish,su,Pekka,3,1,1,Pekka (3),Pekka/Pekko (3)
7,Peter / Pietari / Peeter,Lappee,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Lapua,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Lapväärtti,Finland/Savo-Karelia,Outside selected Finnic areas,ru,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Laukaa,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Lavansaari,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Lekvattnet,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Lemi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pekko-Pietar (1),Peter (1)
7,Peter / Pietari / Peeter,Lemi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Lemi,Finland/Savo-Karelia,Finnish,su,Pekko,1,1,1,Pekko (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Lemi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Lempaala,Finland/Savo-Karelia,Finnish,su,Pietari,3,3,1,Pietari (3),Peter (2); Petteri/Pietari (1)
7,Peter / Pietari / Peeter,Lempaala,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pietarista (1),Peter (1)
7,Peter / Pietari / Peeter,Leppävirta,Finland/Savo-Karelia,Finnish,su,Pekka,8,8,1,Pekka (8),Pekka/Pekko (8)
7,Peter / Pietari / Peeter,Leppävirta,Finland/Savo-Karelia,Finnish,su,Pietari,4,4,1,Pietari (4),Peter (4)
7,Peter / Pietari / Peeter,Lieto,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Liissilä,Ingria,Finnish,su,Pietari,5,5,1,Pietari (5),Peter (5)
7,Peter / Pietari / Peeter,Liminka,Finland/Savo-Karelia,Finnish,su,Pekka,2,1,1,Pekka (2),Pekka/Pekko (2)
7,Peter / Pietari / Peeter,Liperi,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,Pietarin (1),Peter (1)
7,Peter / Pietari / Peeter,Liperi,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Liperi,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Liperi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Loppi,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Luhanka,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Lumivaara,Finland/Savo-Karelia,Finnish,su,Pekka,1,1,1,Pekka (1),Pekka/Pekko (1)
7,Peter / Pietari / Peeter,Lumivaara,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Längelmäki,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Lääne-Nigula,Estonia core/west,North Estonian,viP,Peeter,2,1,1,Peeter (2),Peeter (2)
7,Peter / Pietari / Peeter,Lüganuse,Estonia core/west,North Estonian,viP,Peeter,2,1,1,Peeter (2),Peter (2)
7,Peter / Pietari / Peeter,Maaninka,Finland/Savo-Karelia,Finnish,su,Pekka,7,7,1,Pekka (7),Pekka/Pekko (7)
7,Peter / Pietari / Peeter,Maaninka,Finland/Savo-Karelia,Finnish,su,Pietari,2,2,1,Pietari (2),Peter (2)
7,Peter / Pietari / Peeter,Maaninka,Finland/Savo-Karelia,Finnish,su,Other,1,1,1,pietarinpoika (1),Peter (1)
7,Peter / Pietari / Peeter,Maaninka,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Maaria,Finland/Savo-Karelia,Finnish,su,Petteri,1,1,1,Petteri (1),Peter (1)
7,Peter / Pietari / Peeter,Maaria,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Maarja-Magdaleena,Estonia core/west,North Estonian,viP,Peeter,4,3,1,Peeter (4),Peter (3); Peeter (1)
7,Peter / Pietari / Peeter,Markkova,Ingria,Finnish,suI,Pietari,1,1,1,Pietari (1),Peter (1)
7,Peter / Pietari / Peeter,Martna,Estonia core/west,North Estonian,viP,Peeter,1,1,1,Peeter (1),Peter (1)
7,Peter / Pietari / Peeter,Merijärvi,Finland/Savo-Karelia,Finnish,su,Pietari,1,1,1,Pietari (1),Peter (1)
